Book,Chapter,Pericope,RefId,start,end
Mark,7,Jesus Teaches about Inner Purity,Mark  7:1-23,Mark.7.1,Mark.7.23
Mark,7,The Faith of a Gentile Woman,Mark  7:24-30,Mark.7.24,Mark.7.30
Mark,7,Jesus Heals a Deaf Man,Mark  7:31-37,Mark.7.31,Mark.7.37
Mark,8,Jesus Feeds Four Thousand,Mark  8:1-10,Mark.8.1,Mark.8.10
Mark,8,Pharisees Demand a Miraculous Sign,Mark  8:11-13,Mark.8.11,Mark.8.13
Mark,8,Yeast of the Pharisees and Herod,Mark  8:14-21,Mark.8.14,Mark.8.21
Mark,8,Jesus Heals a Blind Man,Mark  8:22-26,Mark.8.22,Mark.8.26
Mark,8,Peter's Declaration about Jesus,Mark  8:27-30,Mark.8.27,Mark.8.30
Mark,8,Jesus Predicts His Death,Mark  8:31-9:1,Mark.8.31,Mark.9.1
Mark,9,The Transfiguration,Mark  9:2-13,Mark.9.2,Mark.9.13
Mark,9,Jesus Heals a Demon-Possessed Boy,Mark  9:14-29,Mark.9.14,Mark.9.29
Mark,9,Jesus Again Predicts His Death,Mark  9:30-32,Mark.9.30,Mark.9.32
Mark,9,The Greatest in the Kingdom,Mark  9:33-37,Mark.9.33,Mark.9.37
Mark,9,Using the Name of Jesus,Mark  9:38-50,Mark.9.38,Mark.9.50
Mark,10,Discussion about Divorce and Marriage,Mark  10:1-12,Mark.10.1,Mark.10.12
Mark,10,Jesus Blesses the Children,Mark  10:13-16,Mark.10.13,Mark.10.16
Mark,10,The Rich Man,Mark  10:17-31,Mark.10.17,Mark.10.31
Mark,10,Jesus Again Predicts His Death,Mark  10:32-34,Mark.10.32,Mark.10.34
Mark,10,Jesus Teaches about Serving Others,Mark  10:35-45,Mark.10.35,Mark.10.45
Mark,10,Jesus Heals Blind Bartimaeus,Mark  10:46-52,Mark.10.46,Mark.10.52
Mark,11,Jesus' Triumphant Entry,Mark  11:1-11,Mark.11.1,Mark.11.11
Mark,11,Jesus Curses the Fig Tree,Mark  11:12-14,Mark.11.12,Mark.11.14
Mark,11,Jesus Clears the Temple,Mark  11:15-26,Mark.11.15,Mark.11.26
Mark,11,The Authority of Jesus Challenged,Mark  11:27-33,Mark.11.27,Mark.11.33
Mark,12,Parable of the Evil Farmers,Mark  12:1-12,Mark.12.1,Mark.12.12
Mark,12,Taxes for Caesar,Mark  12:13-17,Mark.12.13,Mark.12.17
Mark,12,Discussion about Resurrection,Mark  12:18-27,Mark.12.18,Mark.12.27
Mark,12,The Most Important Commandment,Mark  12:28-34,Mark.12.28,Mark.12.34
Mark,12,Whose Son Is the Messiah?,Mark  12:35-40,Mark.12.35,Mark.12.40
Mark,12,The Widow's Offering,Mark  12:41-44,Mark.12.41,Mark.12.44
Mark,13,Jesus Speaks about the Future,Mark  13,Mark.13.1,Mark.13.37
Mark,14,Jesus Anointed at Bethany,Mark  14:1-9,Mark.14.1,Mark.14.9
Mark,14,Judas Agrees to Betray Jesus,Mark  14:10-11,Mark.14.10,Mark.14.11
Mark,14,The Last Supper,Mark  14:12-26,Mark.14.12,Mark.14.26
Mark,14,Jesus Predicts Peter's Denial,Mark  14:27-31,Mark.14.27,Mark.14.31
Mark,14,Jesus Prays in Gethsemane,Mark  14:32-42,Mark.14.32,Mark.14.42
Mark,14,Jesus Is Betrayed and Arrested,Mark  14:43-52,Mark.14.43,Mark.14.52
Mark,14,Jesus before the Council,Mark  14:53-65,Mark.14.53,Mark.14.65
Mark,14,Peter Denies Jesus,Mark  14:66-72,Mark.14.66,Mark.14.72
Mark,15,Jesus' Trial before Pilate,Mark  15:1-15,Mark.15.1,Mark.15.15
Mark,15,The Soldiers Mock Jesus,Mark  15:16-20,Mark.15.16,Mark.15.20
Mark,15,The Crucifixion,Mark  15:21-32,Mark.15.21,Mark.15.32
Mark,15,The Death of Jesus,Mark  15:33-41,Mark.15.33,Mark.15.41
Mark,15,The Burial of Jesus,Mark  15:42-47,Mark.15.42,Mark.15.47
Mark,16,The Resurrection,Mark  16,Mark.16.1,Mark.16.20
Luke,1,Introduction,Luke  1:1-4,Luke.1.1,Luke.1.4
Luke,1,The Birth of John the Baptist Foretold,Luke  1:5-25,Luke.1.5,Luke.1.25
Luke,1,The Birth of Jesus Foretold,Luke  1:26-38,Luke.1.26,Luke.1.38
Luke,1,Mary Visits Elizabeth,Luke  1:39-45,Luke.1.39,Luke.1.45
Luke,1,The Magnificat: Mary's Song of Praise,Luke  1:46-56,Luke.1.46,Luke.1.56
Luke,1,The Birth of John the Baptist,Luke  1:57-66,Luke.1.57,Luke.1.66
Luke,1,Zechariah's Prophecy,Luke  1:67-80,Luke.1.67,Luke.1.80
Luke,2,The Birth of Jesus,Luke  2:1-7,Luke.2.1,Luke.2.7
Luke,2,The Shepherds and Angels,Luke  2:8-20,Luke.2.8,Luke.2.20
Luke,2,Jesus Is Presented in the Temple,Luke  2:21-24,Luke.2.21,Luke.2.24
Luke,2,The Prophecy of Simeon,Luke  2:25-35,Luke.2.25,Luke.2.35
Luke,2,The Prophecy of Anna,Luke  2:36-40,Luke.2.36,Luke.2.40
Luke,2,Jesus Speaks with the Teachers,Luke  2:41-52,Luke.2.41,Luke.2.52
Luke,3,John the Baptist Prepares the Way,Luke  3:1-20,Luke.3.1,Luke.3.20
Luke,3,The Baptism of Jesus,Luke  3:21-22,Luke.3.21,Luke.3.22
Luke,3,The Ancestors of Jesus,Luke  3:23-38,Luke.3.23,Luke.3.38
Luke,4,The Temptation of Jesus,Luke  4:1-13,Luke.4.1,Luke.4.13
Luke,4,Jesus Rejected at Nazareth,Luke  4:14-30,Luke.4.14,Luke.4.30
Luke,4,Jesus Casts Out a Demon,Luke  4:31-37,Luke.4.31,Luke.4.37
Luke,4,Jesus Heals Many People,Luke  4:38-41,Luke.4.38,Luke.4.41
Luke,4,Jesus Continues to Preach,Luke  4:42-44,Luke.4.42,Luke.4.44
Luke,5,The First Disciples,Luke  5:1-11,Luke.5.1,Luke.5.11
Luke,5,Jesus Heals a Man with Leprosy,Luke  5:12-16,Luke.5.12,Luke.5.16
Luke,5,Jesus Heals a Paralyzed Man,Luke  5:17-26,Luke.5.17,Luke.5.26
Luke,5,Jesus Calls Levi (Matthew),Luke  5:27-32,Luke.5.27,Luke.5.32
Luke,5,A Discussion about Fasting,Luke  5:33-39,Luke.5.33,Luke.5.39
Luke,6,A Discussion about the Sabbath,Luke  6:1-5,Luke.6.1,Luke.6.5
Luke,6,Jesus Heals on the Sabbath,Luke  6:6-11,Luke.6.6,Luke.6.11
Luke,6,Jesus Chooses the Twelve Apostles,Luke  6:12-16,Luke.6.12,Luke.6.16
Luke,6,Crowds Follow Jesus,Luke  6:17-19,Luke.6.17,Luke.6.19
Luke,6,The Beatitudes,Luke  6:20-23,Luke.6.20,Luke.6.23
Luke,6,Sorrows Foretold,Luke  6:24-26,Luke.6.24,Luke.6.26
Luke,6,Love for Enemies,Luke  6:27-36,Luke.6.27,Luke.6.36
Luke,6,Do Not Judge Others,Luke  6:37-42,Luke.6.37,Luke.6.42
Luke,6,The Tree and Its Fruit,Luke  6:43-45,Luke.6.43,Luke.6.45
Luke,6,Building on a Solid Foundation,Luke  6:46-49,Luke.6.46,Luke.6.49
Luke,7,The Faith of a Roman Officer,Luke  7:1-10,Luke.7.1,Luke.7.10
Luke,7,Jesus Raises a Widow's Son,Luke  7:11-17,Luke.7.11,Luke.7.17
Luke,7,Jesus and John the Baptist,Luke  7:18-35,Luke.7.18,Luke.7.35
Luke,7,Jesus Anointed by a Sinful Woman,Luke  7:36-50,Luke.7.36,Luke.7.50
Luke,8,Women Who Followed Jesus,Luke  8:1-3,Luke.8.1,Luke.8.3
Luke,8,Parable of the Farmer Scattering Seed,Luke  8:4-15,Luke.8.4,Luke.8.15
Luke,8,Parable of the Lamp,Luke  8:16-18,Luke.8.16,Luke.8.18
Luke,8,The True Family of Jesus,Luke  8:19-21,Luke.8.19,Luke.8.21
Luke,8,Jesus Calms the Storm,Luke  8:22-25,Luke.8.22,Luke.8.25
Luke,8,Jesus Heals a Demon-Possessed Man,Luke  8:26-39,Luke.8.26,Luke.8.39
Luke,8,Jesus Heals in Response to Faith,Luke  8:40-56,Luke.8.40,Luke.8.56
Luke,9,Jesus Sends Out the Twelve Disciples,Luke  9:1-6,Luke.9.1,Luke.9.6
Luke,9,Herod's Confusion,Luke  9:7-9,Luke.9.7,Luke.9.9
Luke,9,Jesus Feeds Five Thousand,Luke  9:10-17,Luke.9.10,Luke.9.17
Luke,9,Peter's Declaration about Jesus,Luke  9:18-20,Luke.9.18,Luke.9.20
Luke,9,Jesus Predicts His Death,Luke  9:21-27,Luke.9.21,Luke.9.27
Luke,9,The Transfiguration,Luke  9:28-36,Luke.9.28,Luke.9.36
Luke,9,Jesus Heals a Demon-Possessed Boy,Luke  9:37-43,Luke.9.37,Luke.9.43
Luke,9,Jesus Again Predicts His Death,Luke  9:44-45,Luke.9.44,Luke.9.45
Luke,9,The Greatest in the Kingdom,Luke  9:46-48,Luke.9.46,Luke.9.48
Luke,9,Using the Name of Jesus,Luke  9:49-50,Luke.9.49,Luke.9.50
Luke,9,Opposition from Samaritans,Luke  9:51-56,Luke.9.51,Luke.9.56
Luke,9,The Cost of Following Jesus,Luke  9:57-62,Luke.9.57,Luke.9.62
Luke,10,Jesus Sends Out His Disciples,Luke  10:1-20,Luke.10.1,Luke.10.20
Luke,10,Jesus' Prayer of Thanksgiving,Luke  10:21-24,Luke.10.21,Luke.10.24
Luke,10,The Most Important Commandment,Luke  10:25-29,Luke.10.25,Luke.10.29
Luke,10,Parable of the Good Samaritan,Luke  10:30-37,Luke.10.30,Luke.10.37
Luke,10,Jesus Visits Martha and Mary,Luke  10:38-42,Luke.10.38,Luke.10.42
Luke,11,Teaching about Prayer,Luke  11:1-13,Luke.11.1,Luke.11.13
Luke,11,Jesus and the Prince of Demons,Luke  11:14-28,Luke.11.14,Luke.11.28
Luke,11,The Sign of Jonah,Luke  11:29-32,Luke.11.29,Luke.11.32
Luke,11,Receiving the Light,Luke  11:33-36,Luke.11.33,Luke.11.36
Luke,11,Jesus Criticizes the Religious Leaders,Luke  11:37-54,Luke.11.37,Luke.11.54
Luke,12,A Warning against Hypocrisy,Luke  12:1-12,Luke.12.1,Luke.12.12
Luke,12,Parable of the Rich Fool,Luke  12:13-21,Luke.12.13,Luke.12.21
Luke,12,Teaching about Money and Possessions,Luke  12:22-34,Luke.12.22,Luke.12.34
Luke,12,Be Ready for the Lord's Coming,Luke  12:35-48,Luke.12.35,Luke.12.48
Luke,12,Jesus Causes Division,Luke  12:49-59,Luke.12.49,Luke.12.59
Luke,13,A Call to Repentance,Luke  13:1-5,Luke.13.1,Luke.13.5
Luke,13,Parable of the Barren Fig Tree,Luke  13:6-9,Luke.13.6,Luke.13.9
Luke,13,Jesus Heals on the Sabbath,Luke  13:10-17,Luke.13.10,Luke.13.17
Luke,13,Parable of the Mustard Seed,Luke  13:18-19,Luke.13.18,Luke.13.19
Luke,13,Parable of the Yeast,Luke  13:20-21,Luke.13.20,Luke.13.21
Luke,13,The Narrow Door,Luke  13:22-30,Luke.13.22,Luke.13.30
Luke,13,Jesus Grieves over Jerusalem,Luke  13:31-35,Luke.13.31,Luke.13.35
Luke,14,Jesus Heals on the Sabbath,Luke  14:1-6,Luke.14.1,Luke.14.6
Luke,14,Jesus Teaches about Humility,Luke  14:7-14,Luke.14.7,Luke.14.14
Luke,14,Parable of the Great Feast,Luke  14:15-24,Luke.14.15,Luke.14.24
Luke,14,The Cost of Being a Disciple,Luke  14:25-35,Luke.14.25,Luke.14.35
Luke,15,Parable of the Lost Sheep,Luke  15:1-7,Luke.15.1,Luke.15.7
Luke,15,Parable of the Lost Coin,Luke  15:8-10,Luke.15.8,Luke.15.10
Luke,15,Parable of the Lost Son,Luke  15:11-32,Luke.15.11,Luke.15.32
Luke,16,Parable of the Shrewd Manager,Luke  16:1-18,Luke.16.1,Luke.16.18
Luke,16,Parable of the Rich Man and Lazarus,Luke  16:19-31,Luke.16.19,Luke.16.31
Luke,17,Teachings about Forgiveness and Faith,Luke  17:1-10,Luke.17.1,Luke.17.10
Luke,17,Ten Healed of Leprosy,Luke  17:11-19,Luke.17.11,Luke.17.19
Luke,17,The Coming of the Kingdom,Luke  17:20-37,Luke.17.20,Luke.17.37
Luke,18,Parable of the Persistent Widow,Luke  18:1-8,Luke.18.1,Luke.18.8
Luke,18,Parable of the Pharisee and Tax Collector,Luke  18:9-14,Luke.18.9,Luke.18.14
Luke,18,Jesus Blesses the Children,Luke  18:15-17,Luke.18.15,Luke.18.17
Luke,18,The Rich Man,Luke  18:18-30,Luke.18.18,Luke.18.30
Luke,18,Jesus Again Predicts His Death,Luke  18:31-34,Luke.18.31,Luke.18.34
Luke,18,Jesus Heals a Blind Beggar,Luke  18:35-43,Luke.18.35,Luke.18.43
Luke,19,Jesus and Zacchaeus,Luke  19:1-10,Luke.19.1,Luke.19.10
Luke,19,Parable of the Ten Servants,Luke  19:11-27,Luke.19.11,Luke.19.27
Luke,19,Jesus' Triumphant Entry,Luke  19:28-40,Luke.19.28,Luke.19.40
Luke,19,Jesus Weeps over Jerusalem,Luke  19:41-44,Luke.19.41,Luke.19.44
Luke,19,Jesus Clears the Temple,Luke  19:45-48,Luke.19.45,Luke.19.48
Luke,20,The Authority of Jesus Challenged,Luke  20:1-8,Luke.20.1,Luke.20.8
Luke,20,Parable of the Evil Farmers,Luke  20:9-19,Luke.20.9,Luke.20.19
Luke,20,Taxes for Caesar,Luke  20:20-26,Luke.20.20,Luke.20.26
Luke,20,Discussion about Resurrection,Luke  20:27-40,Luke.20.27,Luke.20.40
Luke,20,Whose Son Is the Messiah?,Luke  20:41-47,Luke.20.41,Luke.20.47
Luke,21,The Widow's Offering,Luke  21:1-4,Luke.21.1,Luke.21.4
Luke,21,Jesus Speaks about the Future,Luke  21:5-38,Luke.21.5,Luke.21.38
Luke,22,Judas Agrees to Betray Jesus,Luke  22:1-6,Luke.22.1,Luke.22.6
Luke,22,The Last Supper,Luke  22:7-30,Luke.22.7,Luke.22.30
Luke,22,Jesus Predicts Peter's Denial,Luke  22:31-38,Luke.22.31,Luke.22.38
Luke,22,Jesus Prays on the Mount of Olives,Luke  22:39-46,Luke.22.39,Luke.22.46
Luke,22,Jesus Is Betrayed and Arrested,Luke  22:47-53,Luke.22.47,Luke.22.53
Luke,22,Peter Denies Jesus,Luke  22:54-65,Luke.22.54,Luke.22.65
Luke,22,Jesus before the Council,Luke  22:66-71,Luke.22.66,Luke.22.71
Luke,23,Jesus' Trial before Pilate,Luke  23:1-25,Luke.23.1,Luke.23.25
Luke,23,The Crucifixion,Luke  23:26-43,Luke.23.26,Luke.23.43
Luke,23,The Death of Jesus,Luke  23:44-49,Luke.23.44,Luke.23.49
Luke,23,The Burial of Jesus,Luke  23:50-56,Luke.23.50,Luke.23.56
Luke,24,The Resurrection,Luke  24:1-12,Luke.24.1,Luke.24.12
Luke,24,The Walk to Emmaus,Luke  24:13-34,Luke.24.13,Luke.24.34
Luke,24,Jesus Appears to the Disciples,Luke  24:35-49,Luke.24.35,Luke.24.49
Luke,24,The Ascension,Luke  24:50-53,Luke.24.50,Luke.24.53
John,1,"Prologue: Christ, the Eternal Word",John  1:1-18,John.1.1,John.1.18
John,1,The Testimony of John the Baptist,John  1:19-28,John.1.19,John.1.28
John,1,"Jesus, the Lamb of God",John  1:29-34,John.1.29,John.1.34
John,1,The First Disciples,John  1:35-51,John.1.35,John.1.51
John,2,The Wedding at Cana,John  2:1-12,John.2.1,John.2.12
John,2,Jesus Clears the Temple,John  2:13-22,John.2.13,John.2.22
John,2,Jesus and Nicodemus,John  2:23-3:21,John.2.23,John.3.21
John,3,John the Baptist Exalts Jesus,John  3:22-36,John.3.22,John.3.36
John,4,Jesus and the Samaritan Woman,John  4:1-38,John.4.1,John.4.38
John,4,Many Samaritans Believe,John  4:39-42,John.4.39,John.4.42
John,4,Jesus Heals an Official's Son,John  4:43-54,John.4.43,John.4.54
John,5,Jesus Heals a Lame Man,John  5:1-15,John.5.1,John.5.15
John,5,Jesus Claims to Be the Son of God,John  5:16-30,John.5.16,John.5.30
John,5,Witnesses to Jesus,John  5:31-47,John.5.31,John.5.47
John,6,Jesus Feeds Five Thousand,John  6:1-15,John.6.1,John.6.15
John,6,Jesus Walks on Water,John  6:16-21,John.6.16,John.6.21
John,6,"Jesus, the Bread of Life",John  6:22-59,John.6.22,John.6.59
John,6,Many Disciples Desert Jesus,John  6:60-71,John.6.60,John.6.71
John,7,Jesus and His Brothers,John  7:1-9,John.7.1,John.7.9
John,7,Jesus Teaches Openly at the Temple,John  7:10-24,John.7.10,John.7.24
John,7,Is Jesus the Messiah?,John  7:25-36,John.7.25,John.7.36
John,7,Jesus Promises Living Water,John  7:37-39,John.7.37,John.7.39
John,7,Division and Unbelief,John  7:40-53,John.7.40,John.7.53
John,8,A Woman Caught in Adultery,John  8:1-11,John.8.1,John.8.11
John,8,"Jesus, the Light of the World",John  8:12-20,John.8.12,John.8.20
John,8,The Unbelieving People Warned,John  8:21-30,John.8.21,John.8.30
John,8,Jesus and Abraham,John  8:31-59,John.8.31,John.8.59
John,9,Jesus Heals a Man Born Blind,John  9:1-34,John.9.1,John.9.34
John,9,Spiritual Blindness,John  9:35-41,John.9.35,John.9.41
John,10,The Good Shepherd and His Sheep,John  10:1-21,John.10.1,John.10.21
John,10,Jesus Claims to Be the Son of God,John  10:22-42,John.10.22,John.10.42
John,11,The Raising of Lazarus,John  11:1-44,John.11.1,John.11.44
John,11,The Plot to Kill Jesus,John  11:45-57,John.11.45,John.11.57
John,12,Jesus Anointed at Bethany,John  12:1-11,John.12.1,John.12.11
John,12,Jesus' Triumphant Entry,John  12:12-19,John.12.12,John.12.19
John,12,Jesus Predicts His Death,John  12:20-36,John.12.20,John.12.36
John,12,The Unbelief of the People,John  12:37-50,John.12.37,John.12.50
John,13,Jesus Washes His Disciples' Feet,John  13:1-17,John.13.1,John.13.17
John,13,Jesus Predicts His Betrayal,John  13:18-30,John.13.18,John.13.30
John,13,Jesus Predicts Peter's Denial,John  13:31-38,John.13.31,John.13.38
John,14,"Jesus, the Way to the Father",John  14:1-14,John.14.1,John.14.14
John,14,Jesus Promises the Holy Spirit,John  14:15-31,John.14.15,John.14.31
John,15,"Jesus, the True Vine",John  15:1-17,John.15.1,John.15.17
John,15,The World's Hatred,John  15:18-16:4,John.15.18,John.16.4
John,16,The Work of the Holy Spirit,John  16:5-15,John.16.5,John.16.15
John,16,Sadness Will Be Turned to Joy,John  16:16-33,John.16.16,John.16.33
John,17,The Prayer of Jesus,John  17,John.17.1,John.17.26
John,18,Jesus Is Betrayed and Arrested,John  18:1-11,John.18.1,John.18.11
John,18,Jesus at the High Priest's House,John  18:12-14,John.18.12,John.18.14
John,18,Peter's First Denial,John  18:15-18,John.18.15,John.18.18
John,18,The High Priest Questions Jesus,John  18:19-24,John.18.19,John.18.24
John,18,Peter's Second and Third Denials,John  18:25-27,John.18.25,John.18.27
John,18,Jesus' Trial before Pilate,John  18:28-40,John.18.28,John.18.40
John,19,Jesus Sentenced to Death,John  19:1-16,John.19.1,John.19.16
John,19,The Crucifixion,John  19:17-27,John.19.17,John.19.27
John,19,The Death of Jesus,John  19:28-37,John.19.28,John.19.37
John,19,The Burial of Jesus,John  19:38-42,John.19.38,John.19.42
John,20,The Resurrection,John  20:1-10,John.20.1,John.20.10
John,20,Jesus Appears to Mary Magdalene,John  20:11-18,John.20.11,John.20.18
John,20,Jesus Appears to His Disciples,John  20:19-23,John.20.19,John.20.23
John,20,Jesus Appears to Thomas,John  20:24-29,John.20.24,John.20.29
John,20,Purpose of the Book,John  20:30-31,John.20.30,John.20.31
John,21,Epilogue: Jesus Appears to Seven Disciples,John  21,John.21.1,John.21.25
Acts,1,The Promise of the Holy Spirit,Acts  1:1-5,Acts.1.1,Acts.1.5
Acts,1,The Ascension of Jesus,Acts  1:6-11,Acts.1.6,Acts.1.11
Acts,1,Matthias Replaces Judas,Acts  1:12-26,Acts.1.12,Acts.1.26
Acts,2,The Holy Spirit Comes,Acts  2:1-13,Acts.2.1,Acts.2.13
Acts,2,Peter Preaches to the Crowd,Acts  2:14-41,Acts.2.14,Acts.2.41
Acts,2,The Believers Form a Community,Acts  2:42-47,Acts.2.42,Acts.2.47
Acts,3,Peter Heals a Crippled Beggar,Acts  3:1-11,Acts.3.1,Acts.3.11
Acts,3,Peter Preaches in the Temple,Acts  3:12-26,Acts.3.12,Acts.3.26
Acts,4,Peter and John before the Council,Acts  4:1-22,Acts.4.1,Acts.4.22
Acts,4,The Believers Pray for Courage,Acts  4:23-31,Acts.4.23,Acts.4.31
Acts,4,The Believers Share Their Possessions,Acts  4:32-37,Acts.4.32,Acts.4.37
Acts,5,Ananias and Sapphira,Acts  5:1-11,Acts.5.1,Acts.5.11
Acts,5,The Apostles Heal Many,Acts  5:12-16,Acts.5.12,Acts.5.16
Acts,5,The Apostles Meet Opposition,Acts  5:17-42,Acts.5.17,Acts.5.42
Acts,6,Seven Men Chosen to Serve,Acts  6:1-7,Acts.6.1,Acts.6.7
Acts,6,Stephen Is Arrested,Acts  6:8-15,Acts.6.8,Acts.6.15
Acts,7,Stephen Addresses the Council,Acts  7:1-8:1,Acts.7.1,Acts.8.1
Acts,8,Persecution Scatters the Believers,Acts  8:2-3,Acts.8.2,Acts.8.3
Acts,8,Philip Preaches in Samaria,Acts  8:4-25,Acts.8.4,Acts.8.25
Acts,8,Philip and the Ethiopian Eunuch,Acts  8:26-40,Acts.8.26,Acts.8.40
Acts,9,Saul's Conversion,Acts  9:1-19,Acts.9.1,Acts.9.19
Acts,9,Saul in Damascus and Jerusalem,Acts  9:20-31,Acts.9.20,Acts.9.31
Acts,9,Peter Heals Aeneas and Raises Dorcas,Acts  9:32-43,Acts.9.32,Acts.9.43
Acts,10,Cornelius Calls for Peter,Acts  10:1-8,Acts.10.1,Acts.10.8
Acts,10,Peter Visits Cornelius,Acts  10:9-33,Acts.10.9,Acts.10.33
Acts,10,The Gentiles Hear the Good News,Acts  10:34-43,Acts.10.34,Acts.10.43
Acts,10,The Gentiles Receive the Holy Spirit,Acts  10:44-48,Acts.10.44,Acts.10.48
Acts,11,Peter Explains His Actions,Acts  11:1-18,Acts.11.1,Acts.11.18
Acts,11,The Church in Antioch of Syria,Acts  11:19-30,Acts.11.19,Acts.11.30
Acts,12,James Is Killed and Peter Is Imprisoned,Acts  12:1-5,Acts.12.1,Acts.12.5
Acts,12,Peter's Miraculous Escape from Prison,Acts  12:6-19,Acts.12.6,Acts.12.19
Acts,12,The Death of Herod Agrippa,Acts  12:20-25,Acts.12.20,Acts.12.25
Acts,13,Barnabas and Saul Are Commissioned,Acts  13:1-3,Acts.13.1,Acts.13.3
Acts,13,Paul's First Missionary Journey,Acts  13:4-12,Acts.13.4,Acts.13.12
Acts,13,Paul Preaches in Antioch of Pisidia,Acts  13:13-43,Acts.13.13,Acts.13.43
Acts,13,Paul Turns to the Gentiles,Acts  13:44-52,Acts.13.44,Acts.13.52
Acts,14,Paul and Barnabas in Iconium,Acts  14:1-7,Acts.14.1,Acts.14.7
Acts,14,Paul and Barnabas in Lystra and Derbe,Acts  14:8-20,Acts.14.8,Acts.14.20
Acts,14,Paul and Barnabas Return to Antioch of Syria,Acts  14:21-28,Acts.14.21,Acts.14.28
Acts,15,The Council at Jerusalem,Acts  15:1-21,Acts.15.1,Acts.15.21
Acts,15,The Letter for Gentile Believers,Acts  15:22-35,Acts.15.22,Acts.15.35
Acts,15,Paul and Barnabas Separate,Acts  15:36-41,Acts.15.36,Acts.15.41
Acts,16,Paul's Second Missionary Journey,Acts  16:1-5,Acts.16.1,Acts.16.5
Acts,16,A Call from Macedonia,Acts  16:6-10,Acts.16.6,Acts.16.10
Acts,16,Lydia of Philippi Believes in Jesus,Acts  16:11-15,Acts.16.11,Acts.16.15
Acts,16,Paul and Silas in Prison,Acts  16:16-40,Acts.16.16,Acts.16.40
Acts,17,Paul Preaches in Thessalonica,Acts  17:1-9,Acts.17.1,Acts.17.9
Acts,17,Paul and Silas in Berea,Acts  17:10-15,Acts.17.10,Acts.17.15
Acts,17,Paul Preaches in Athens,Acts  17:16-34,Acts.17.16,Acts.17.34
Acts,18,Paul Meets Priscilla and Aquila in Corinth,Acts  18:1-17,Acts.18.1,Acts.18.17
Acts,18,Paul Returns to Antioch of Syria,Acts  18:18-23,Acts.18.18,Acts.18.23
Acts,18,Apollos Instructed at Ephesus,Acts  18:24-28,Acts.18.24,Acts.18.28
Acts,19,Paul's Third Missionary Journey,Acts  19:1-7,Acts.19.1,Acts.19.7
Acts,19,Paul Ministers in Ephesus,Acts  19:8-22,Acts.19.8,Acts.19.22
Acts,19,The Riot in Ephesus,Acts  19:23-41,Acts.19.23,Acts.19.41
Acts,20,Paul Goes to Macedonia and Greece,Acts  20:1-6,Acts.20.1,Acts.20.6
Acts,20,Paul's Final Visit to Troas,Acts  20:7-12,Acts.20.7,Acts.20.12
Acts,20,Paul Meets the Ephesian Elders,Acts  20:13-38,Acts.20.13,Acts.20.38
Acts,21,Paul's Journey to Jerusalem,Acts  21:1-14,Acts.21.1,Acts.21.14
Acts,21,Paul Arrives at Jerusalem,Acts  21:15-25,Acts.21.15,Acts.21.25
Acts,21,Paul Is Arrested,Acts  21:26-36,Acts.21.26,Acts.21.36
Acts,21,Paul Speaks to the Crowd,Acts  21:37-22:23,Acts.21.37,Acts.22.23
Acts,22,Paul Reveals His Roman Citizenship,Acts  22:24-29,Acts.22.24,Acts.22.29
Acts,22,Paul before the High Council,Acts  22:30-23:11,Acts.22.30,Acts.23.11
Acts,23,The Plan to Kill Paul,Acts  23:12-22,Acts.23.12,Acts.23.22
Acts,23,Paul Is Sent to Caesarea,Acts  23:23-35,Acts.23.23,Acts.23.35
Acts,24,Paul Appears before Felix,Acts  24,Acts.24.1,Acts.24.27
Acts,25,Paul Appears before Festus,Acts  25:1-22,Acts.25.1,Acts.25.22
Acts,25,Paul Speaks to Agrippa,Acts  25:23-26:32,Acts.25.23,Acts.26.32
Acts,27,Paul Sails for Rome,Acts  27:1-12,Acts.27.1,Acts.27.12
Acts,27,The Storm at Sea,Acts  27:13-26,Acts.27.13,Acts.27.26
Acts,27,The Shipwreck,Acts  27:27-44,Acts.27.27,Acts.27.44
Acts,28,Paul on the Island of Malta,Acts  28:1-10,Acts.28.1,Acts.28.10
Acts,28,Paul Arrives at Rome,Acts  28:11-16,Acts.28.11,Acts.28.16
Acts,28,Paul Preaches at Rome under Guard,Acts  28:17-31,Acts.28.17,Acts.28.31
Romans,1,Greetings from Paul,Romans  1:1-7,Romans.1.1,Romans.1.7
Romans,1,God's Good News,Romans  1:8-17,Romans.1.8,Romans.1.17
Romans,1,God's Anger at Sin,Romans  1:18-32,Romans.1.18,Romans.1.32
Romans,2,God's Judgment of Sin,Romans  2:1-16,Romans.2.1,Romans.2.16
Romans,2,The Jews and the Law,Romans  2:17-29,Romans.2.17,Romans.2.29
Romans,3,God Remains Faithful,Romans  3:1-8,Romans.3.1,Romans.3.8
Romans,3,All People Are Sinners,Romans  3:9-20,Romans.3.9,Romans.3.20
Romans,3,Christ Took Our Punishment,Romans  3:21-31,Romans.3.21,Romans.3.31
Romans,4,The Faith of Abraham,Romans  4,Romans.4.1,Romans.4.25
Romans,5,Faith Brings Joy,Romans  5:1-11,Romans.5.1,Romans.5.11
Romans,5,Adam and Christ Contrasted,Romans  5:12-21,Romans.5.12,Romans.5.21
Romans,6,Sin's Power Is Broken,Romans  6,Romans.6.1,Romans.6.23
Romans,7,No Longer Bound to the Law,Romans  7:1-6,Romans.7.1,Romans.7.6
